视频id,视频标题,视频作者,地区,时间,干净评论,segmented,情感得分,情感标签
7359369403386924303,"At this hearing I stand before my fellow members of The Tortured Poets Department with a summary of my findings
Album today
Fortnight music video tomorrow at 8pm et",Taylor Swift,辽宁,2024-07-27 10:13,加好友加好友加好友亲爱的请速度互粉关注我Dear please follow me quickly玫瑰玫瑰玫瑰玫瑰玫瑰Taylor Swift 德国小姐姐韦玫霖 SabrinaCarpenter,"[('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('亲爱', 'a'), ('请', 'v'), ('速度', 'n'), ('互粉', 'n'), ('关注', 'v'), ('Dear', 'eng'), (' ', 'x'), ('please', 'eng'), (' ', 'x'), ('follow', 'eng'), (' ', 'x'), ('me', 'eng'), (' ', 'x'), ('quickly', 'eng'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('Taylor', 'eng'), (' ', 'x'), ('Swift', 'eng'), (' ', 'x'), ('德国', 'ns'), ('小姐姐', 'nr'), ('韦玫霖', 'nr'), (' ', 'x'), ('SabrinaCarpenter', 'eng')]",0.9999999562969971,积极
7424162389303627044,耳边的新朋友竟然是它 字节豆包出品的耳机到底怎么样olafriend豆包 科技数码 蓝牙耳机智能耳机,影视飓风,北京,2024-10-11 21:48,ows2用很久了 超好用,"[('ows2', 'eng'), ('很久', 'a'), (' ', 'x'), ('超好', 'v')]",0.7858065876660788,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,中国台湾,2024-10-13 13:15,雨姐一家都非常真实 一看就是一群善良的好人哈哈哈哈哈哈哈哈哈哈哈哈,"[('雨姐', 'nr'), ('一家', 'm'), ('真实', 'd'), (' ', 'x'), ('一群', 'm'), ('善良', 'a'), ('好人', 'n'), ('哈哈哈', 'o'), ('哈哈哈', 'o'), ('哈哈哈', 'o'), ('哈哈哈', 'o')]",0.9999951236401867,积极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,广东,2024-10-06 03:35,好好吃饭喔 Jack uf8ff 011 Pineapple 愿你平安 想听碎碎念 1412疯 青菜 雷总这赛季太强了捂脸,"[('好好', 'd'), ('吃饭', 'v'), ('喔', 'e'), (' ', 'x'), ('Jack', 'eng'), (' ', 'x'), ('uf8ff', 'eng'), (' ', 'x'), ('011', 'm'), (' ', 'x'), ('Pineapple', 'eng'), (' ', 'x'), ('愿', 'v'), ('平安', 'a'), (' ', 'x'), ('想', 'v'), ('听碎', 'v'), ('碎念', 'n'), (' ', 'x'), ('1412', 'm'), ('疯', 'a'), (' ', 'x'), ('青菜', 'n'), (' ', 'x'), ('雷总', 'nr'), ('赛季', 't'), ('太', 'd'), ('强', 'a'), ('捂', 'v'), ('脸', 'n')]",0.5479358684660061,积极
7425245815997828363,霸王别姬,薛之谦,浙江,2024-10-14 01:11,炒豆皮爱恋版 好听啊啊啊啊啊啊流泪流泪,"[('炒', 'v'), ('豆皮', 'n'), ('爱恋', 'nr'), ('版', 'n'), (' ', 'x'), ('好听', 'v'), ('啊啊啊', 'nr'), ('啊啊啊', 'nr'), ('流泪', 'n'), ('流泪', 'n')]",0.9899849671579296,积极
7424785688056319244,10月12日东北雨姐虚假宣传被罚165万元 1个月掉粉近200万此前道歉视频已删东北雨姐带货橱窗已清空,九派新闻,湖南,2024-10-13 01:24,东北雨姐早说165万咱早承认不就好了这点钱都不够我这些天儿上蹿下跳演出费的尬笑,"[('东北', 'ns'), ('雨姐', 'nr'), ('早', 'a'), ('说', 'v'), ('165', 'm'), ('万', 'm'), ('早', 'd'), ('承认', 'v'), ('钱', 'n'), ('天儿', 'n'), ('上蹿下跳', 'l'), ('演出', 'v'), ('费', 'v'), ('尬', 'x'), ('笑', 'v')]",0.17299789136919175,消极
7394850201397251339,来来来 聊天,孙燕姿,辽宁,2024-07-24 23:27,我在执行月捐计划希望可以帮到一些小朋友燕姿的真性情是我最喜欢的祝你生日快乐身体健康最重要啦希望请你来大连开演唱会啊自从20年前你在大连服装节唱了一首绿光之后一直等你呢比心,"[('执行', 'v'), ('月', 'm'), ('捐', 'v'), ('计划', 'n'), ('希望', 'v'), ('帮', 'v'), ('小朋友', 'n'), ('燕姿', 'nr'), ('真性情', 'n'), ('喜欢', 'v'), ('祝', 'v'), ('生日快乐', 'l'), ('身体健康', 'l'), ('希望', 'v'), ('请', 'v'), ('大连', 'd'), ('开', 'v'), ('演唱会', 'n'), ('20', 'm'), ('年前', 't'), ('大连', 'd'), ('服装节', 'n'), ('唱', 'v'), ('一首', 'm'), ('绿光', 'n'), ('比心', 'd')]",0.9999919835717009,积极
7424745702070275343,我爸的要账之路看人间温暖与真实人性,龙腾虎跃（龙殿俊）10号10点东北农产品,安徽,2024-10-12 21:32,往后牛价怕是不好涨了要钱要赶紧要了   不然后面真要不回来,"[('往后', 't'), ('牛价', 'n'), ('不好', 'd'), ('涨', 'v'), ('要钱', 'v'), ('赶紧', 'd'), (' ', 'x'), (' ', 'x'), (' ', 'x'), ('真要', 'd'), ('回来', 'v')]",0.35255002231663757,消极
7423435635832130826,这么宰人店家是不是以为钱都是大风刮来的各省这一口才算过秋天省饭课代表,真探唐仁杰,广西,2024-10-10 01:34,东兴好多家越式餐厅呀 咋选了这家捂脸,"[('东兴', 'ns'), ('多家', 'm'), ('越式', 'nz'), ('餐厅', 'n'), (' ', 'x'), ('选', 'v'), ('这家', 'r'), ('捂', 'v'), ('脸', 'n')]",0.03305485040008371,消极
7425245815997828363,霸王别姬,薛之谦,北京,2024-10-13 22:39,一颗好困芽a 哇惊艳我,"[('一颗', 'm'), ('好困', 'a'), ('芽', 'n'), ('a', 'eng'), (' ', 'x'), ('惊艳', 'a')]",0.8903044318979249,积极
7425245815997828363,霸王别姬,薛之谦,福建,2024-10-14 00:17,双倍速太好听了  微笑,"[('双倍', 'm'), ('速太', 'n'), ('好听', 'v'), (' ', 'x'), (' ', 'x'), ('微笑', 'vn')]",0.37811542809343746,消极
7359369403386924303,"At this hearing I stand before my fellow members of The Tortured Poets Department with a summary of my findings
Album today
Fortnight music video tomorrow at 8pm et",Taylor Swift,辽宁,2024-09-25 15:42,加好友加好友加好友玫瑰玫瑰SabrinaCarpenter 德国小姐姐韦玫霖 Taylor Swift,"[('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('SabrinaCarpenter', 'eng'), (' ', 'x'), ('德国', 'ns'), ('小姐姐', 'nr'), ('韦玫霖', 'nr'), (' ', 'x'), ('Taylor', 'eng'), (' ', 'x'), ('Swift', 'eng')]",0.9999820632791951,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,上海,2024-10-07 12:02,好生气窗户关了一天测出来甲醛超标三十多倍n刚租的房子住了一个星期,"[('生气', 'n'), ('窗户', 'n'), ('关', 'v'), ('测', 'vn'), ('甲醛', 'nz'), ('超标', 'v'), ('三十多', 'm'), ('倍', 'm'), ('n', 'eng'), ('刚租', 'n'), ('房子', 'n'), ('住', 'v'), ('星期', 't')]",0.006986805535250551,消极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,江苏,2024-10-01 13:27,好感人  前奏一起眼泪汪汪,"[('好感', 'n'), (' ', 'x'), (' ', 'x'), ('前奏', 'n'), ('眼泪汪汪', 'i')]",0.9359668170456974,积极
7424785688056319244,10月12日东北雨姐虚假宣传被罚165万元 1个月掉粉近200万此前道歉视频已删东北雨姐带货橱窗已清空,九派新闻,甘肃,2024-10-14 00:58,带派不老铁n一天上好几趟央视新闻n开造,"[('派', 'v'), ('铁', 'n'), ('n', 'eng'), ('好几趟', 'm'), ('央视', 'j'), ('新闻', 'n'), ('n', 'x'), ('开造', 'v')]",0.9366353279202728,积极
7425245815997828363,霸王别姬,薛之谦,江西,2024-10-13 23:43,谦谦好棒 好好听流泪,"[('谦', 'nr'), ('谦', 'nr'), ('棒', 'a'), (' ', 'x'), ('好好', 'd'), ('听', 'v'), ('流泪', 'n')]",0.9999780460697919,积极
7425104623888895266,原神 芙宁娜生日快乐不如我让它们也给你做个造型如何,原神,广东,2024-10-13 12:05,绳网用户260753 捂脸赞,"[('绳网', 'n'), ('用户', 'n'), ('260753', 'm'), (' ', 'x'), ('捂', 'v'), ('脸', 'n'), ('赞', 'v')]",0.10499567983439217,消极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,广东,2024-10-01 13:54,为啥有命赚钱打工 没命花 有的都交给了医院为啥年纪轻轻抖音上那么多白血病患病的青年就是被这种房子毒害大学刚毕业参加工作住串串房吸入甲醛几年后攒点钱 有一天身体不适一检查白血病卧槽不紧没有给父母减轻压力让他们过上好的生活反而掏空家底负债累累究其根源就是同种族的毒害无下限 无底线的盈利终有一天自食恶果子孙绵薄,"[('为啥', 'r'), ('命', 'n'), ('赚钱', 'v'), ('打工', 'v'), (' ', 'x'), ('没命', 'v'), ('花', 'v'), (' ', 'x'), ('交给', 'v'), ('医院', 'n'), ('为啥', 'r'), ('年纪轻轻', 'l'), ('抖', 'v'), ('音', 'n'), ('白血病', 'n'), ('患病', 'n'), ('青年', 't'), ('房子', 'n'), ('毒害', 'n'), ('大学', 'n'), ('毕业', 'n'), ('参加', 'v'), ('工作', 'vn'), ('住', 'v'), ('串串', 'n'), ('房', 'n'), ('吸入', 'v'), ('甲醛', 'nz'), ('几年', 'm'), ('攒', 'v'), ('点', 'q'), ('钱', 'n'), (' ', 'x'), ('身体', 'n'), ('不适', 'a'), ('检查', 'vn'), ('白血病', 'n'), ('卧槽', 'n'), ('不紧', 'd'), ('父母', 'n'), ('减轻', 'v'), ('压力', 'n'), ('过上', 't'), ('生活', 'vn'), ('掏空', 'v'), ('家底', 's'), ('负债累累', 'l'), ('究其根源', 'd'), ('种族', 'n'), ('毒害', 'n'), ('下限', 'v'), (' ', 'x'), ('底线', 'n'), ('盈利', 'n'), ('终', 'd'), ('自食恶果', 'i'), ('子孙', 'nr'), ('绵薄', 'a')]",0.9963023572825929,积极
7424162389303627044,耳边的新朋友竟然是它 字节豆包出品的耳机到底怎么样olafriend豆包 科技数码 蓝牙耳机智能耳机,影视飓风,四川,2024-10-12 17:41,果然代古拉那条千万点赞视频都快变成清朝老片了捂脸OK,"[('代', 'q'), ('古拉', 'nrt'), ('那条', 'mq'), ('点', 'm'), ('赞', 'v'), ('视频', 'n'), ('清朝', 't'), ('老片', 'n'), ('捂', 'v'), ('脸', 'n'), ('OK', 'eng')]",0.7894923357356962,积极
7423435635832130826,这么宰人店家是不是以为钱都是大风刮来的各省这一口才算过秋天省饭课代表,真探唐仁杰,陕西,2024-10-10 19:06,这服务员太可爱了 一前一后给自己都暴露了 鳕鱼啊 活鳕鱼 自己不好好想想 这话有没有问题吗看,"[('服务员', 'n'), ('太', 'd'), ('可爱', 'v'), (' ', 'x'), ('一前一后', 'i'), ('暴露', 'v'), (' ', 'x'), ('鳕鱼', 'n'), (' ', 'x'), ('鳕鱼', 'n'), (' ', 'x'), ('好好', 'd'), ('想想', 'v'), (' ', 'x'), ('这话', 'r'), ('有没有', 'v')]",0.06992906389729503,消极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,河南,2024-10-08 07:26,雷叔叔很喜欢你们家的产品最近快过生日了然后就想购买小米手环9但是我们这边线下全缺货了可以看出来大家很喜欢这个然后我就去网上找像pdd的官方授权店里能溢价3050可能30不多但是没有人想花这个冤枉钱而且还是我们这种穷穷的大学生特别是粉色能比黑色贵那么多真的希望您能管一下流泪流泪,"[('雷', 'n'), ('叔叔', 'n'), ('喜欢', 'v'), ('家', 'm'), ('产品', 'n'), ('过生日', 't'), ('想', 'v'), ('购买', 'v'), ('小米', 'n'), ('手环', 'n'), ('线下', 'n'), ('全', 'a'), ('缺货', 'n'), ('喜欢', 'v'), ('网上', 's'), ('找', 'v'), ('pdd', 'eng'), ('官方', 'n'), ('授权', 'v'), ('店里', 'n'), ('溢价', 'n'), ('3050', 'm'), ('30', 'm'), ('不多', 'm'), ('人想花', 'l'), ('冤枉钱', 'n'), ('穷', 'a'), ('穷', 'a'), ('大学生', 'n'), ('特别', 'd'), ('粉色', 'n'), ('能比', 'v'), ('黑色', 'n'), ('贵', 'a'), ('真的', 'd'), ('希望', 'v'), ('流泪', 'n'), ('流泪', 'n')]",0.9999351424759778,积极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,重庆,2024-10-12 11:42,雷总你好 我是米粉  现在手上这部红米k40通病cpu虚焊导致直接开不了机了请问能召回进行售后维修吗,"[('雷总', 'nr'), ('你好', 'l'), (' ', 'x'), ('米粉', 'nr'), (' ', 'x'), (' ', 'x'), ('手上', 's'), ('这部', 'r'), ('红米', 'nr'), ('k40', 'eng'), ('通病', 'n'), ('cpu', 'eng'), ('虚', 'd'), ('焊', 'v'), ('导致', 'v'), ('开', 'v'), ('机', 'ng'), ('请问', 'v'), ('召回', 'v'), ('售后', 'n'), ('维修', 'v')]",0.013150622555367697,消极
7425245815997828363,霸王别姬,薛之谦,辽宁,2024-10-14 08:55,重生之极品天少已有血仆 赞赞是甜甜哒 睡觉 给你们豆沙了见过蒲何弘²石版,"[('重生', 'n'), ('极品', 'n'), ('天少', 'nr'), ('已有', 'v'), ('血仆', 'n'), (' ', 'x'), ('赞赞', 'v'), ('甜甜', 'a'), ('哒', 'zg'), (' ', 'x'), ('睡觉', 'v'), (' ', 'x'), ('豆沙', 'n'), ('了见', 'v'), ('蒲', 'nr'), ('何弘', 'nr'), ('²', 'x'), ('石版', 'n')]",0.9986897951193524,积极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,广西,2024-10-02 20:35,军哥我有个建议就是手机宣传的功能可以在升级后别砍掉吗比如小米10音质那么好现在升级到澎湃之后音质都没有当初宣传的那么好了我买手机是因为你们宣传的音质才买的捂脸还有小米14的光影猎人刚买时候夜拍灯光没有出现那种光的线条出来现在升级后夜拍灯光都是线条捂脸捂脸捂脸如果这样子升级当初我们冲着宣传的特点都没有了,"[('军哥', 'n'), ('有个', 'r'), ('建议', 'n'), ('手机', 'n'), ('宣传', 'vn'), ('功能', 'n'), ('升级', 'vn'), ('砍掉', 'v'), ('小米', 'n'), ('10', 'm'), ('音质', 'n'), ('升级', 'vn'), ('澎湃', 'v'), ('音质', 'n'), ('当初', 't'), ('宣传', 'vn'), ('买手机', 'n'), ('是因为', 'c'), ('宣传', 'vn'), ('音质', 'n'), ('买', 'v'), ('捂', 'v'), ('脸', 'n'), ('小米', 'n'), ('14', 'm'), ('光影', 'n'), ('猎人', 'n'), ('买', 'v'), ('夜', 'tg'), ('拍', 'v'), ('灯光', 'n'), ('那种', 'r'), ('线条', 'n'), ('升级', 'vn'), ('后夜', 't'), ('拍', 'v'), ('灯光', 'n'), ('线条', 'n'), ('捂', 'v'), ('脸', 'n'), ('捂', 'v'), ('脸', 'n'), ('捂', 'v'), ('脸', 'n'), ('样子', 'n'), ('升级', 'vn'), ('当初', 't'), ('冲着', 'p'), ('宣传', 'vn')]",2.222179278044134e-05,消极
7425245815997828363,霸王别姬,薛之谦,北京,2024-10-13 22:13,天呀  助理的门槛都好高啊流泪流泪流泪流泪流泪,"[('天呀', 'e'), (' ', 'x'), (' ', 'x'), ('助理', 'vn'), ('门槛', 'n'), ('高', 'a'), ('流泪', 'n'), ('流泪', 'n'), ('流泪', 'n'), ('流泪', 'n'), ('流泪', 'n')]",0.9812902357023735,积极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,浙江,2024-10-14 15:56,666666666非常棒赞,"[('666666666', 'm'), ('棒', 'a'), ('赞', 'v')]",0.9942835012997561,积极
7394850201397251339,来来来 聊天,孙燕姿,河北,2024-10-13 02:48,我上初中偷了老爸800块钱从北京去上海看你演唱会让老爸暴揍一顿但是我很开心我爱你燕姿姐姐永远支持你我现在自己能挣钱了,"[('初中', 'f'), ('偷', 'v'), ('老爸', 'n'), ('800', 'm'), ('块钱', 'n'), ('北京', 'ns'), ('上海', 'ns'), ('演唱会', 'n'), ('老爸', 'n'), ('暴揍', 'v'), ('一顿', 'm'), ('开心', 'v'), ('我爱你', 'l'), ('燕姿', 'nr'), ('姐姐', 'n'), ('永远', 'd'), ('支持', 'v'), ('挣钱', 'v')]",0.9844517202843165,积极
7425245815997828363,霸王别姬,薛之谦,安徽,2024-10-14 08:53,才刷到 早上好玫瑰,"[('刷到', 'v'), (' ', 'x'), ('早上好', 'l'), ('玫瑰', 'n')]",0.35514987805829945,消极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,山东,2024-10-07 17:12,这个mv好感人,"[('mv', 'eng'), ('好感', 'n')]",0.7794837120930818,积极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,福建,2024-10-08 22:46,雷总最近好多你的AI在骂人你快管管,"[('雷总', 'nr'), ('好多', 'm'), ('AI', 'eng'), ('骂人', 'n'), ('管管', 'vn')]",0.39649901932754683,消极
7425245815997828363,霸王别姬,薛之谦,重庆,2024-10-13 23:47,有黄色枫叶的感觉流泪  为什么好好哭,"[('黄色', 'n'), ('枫叶', 'n'), ('感觉', 'n'), ('流泪', 'n'), (' ', 'x'), (' ', 'x'), ('好好', 'd'), ('哭', 'v')]",0.5152424604604328,积极
7425245815997828363,霸王别姬,薛之谦,四川,2024-10-13 23:00,网易云音乐QQ音乐酷狗音乐那个更好啊,"[('网易', 'n'), ('云', 'ns'), ('音乐', 'n'), ('QQ', 'eng'), ('音乐', 'n'), ('酷狗', 'n'), ('音乐', 'n'), ('更好', 'd')]",0.9926901303351369,积极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,浙江,2024-10-09 22:19,流泪流泪雷总你们的wps好像是更新了节后一堆数据更新后一直提示我内存不足要我充钱拿着微薄的工资实在没办法还有那个筛选栏导出最后结果现在没有了不好用酷拽酷拽,"[('流泪', 'n'), ('流泪', 'n'), ('雷总', 'nr'), ('wps', 'eng'), ('好像', 'v'), ('更新', 'd'), ('节后', 't'), ('一堆', 'm'), ('数据', 'n'), ('更新', 'd'), ('提示', 'v'), ('内存不足', 'i'), ('充钱', 'v'), ('微薄', 'a'), ('工资', 'vn'), ('实在', 'v'), ('办法', 'n'), ('筛选', 'v'), ('栏', 'n'), ('导出', 'v'), ('不好', 'd'), ('酷', 'd'), ('拽', 'v'), ('酷', 'd'), ('拽', 'v')]",0.10332531914175436,消极
7425245815997828363,霸王别姬,薛之谦,浙江,2024-10-14 00:12,如听仙乐耳暂明 前奏一响 就起鸡皮疙瘩了 好好听啊 词写的也很有故事感 薛这首能不能你留着自己唱啊苦涩,"[('听', 'v'), ('仙乐', 'n'), ('耳', 'n'), ('暂明', 'd'), (' ', 'x'), ('前奏', 'n'), ('一响', 'm'), (' ', 'x'), ('鸡皮疙瘩', 'l'), (' ', 'x'), ('好好', 'd'), ('听', 'v'), (' ', 'x'), ('词', 'n'), ('写', 'v'), ('故事', 'n'), ('感', 'v'), (' ', 'x'), ('薛', 'nr'), ('首能', 'v'), ('留', 'v'), ('唱', 'v'), ('苦涩', 'a')]",0.9927648972072319,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,广东,2024-09-30 18:14,林开心 我在的办公室才装修好大的味道,"[('林', 'ng'), ('开心', 'v'), (' ', 'x'), ('办公室', 'n'), ('装修', 'v'), ('味道', 'n')]",0.9405742815457432,积极
7425134237650603274,发评论送福利又来三部折叠手机 红衣客厅 大咖观察 荣耀手机,红衣大叔周鸿祎,黑龙江,2024-10-13 16:42,支持赞n红衣大叔赞赞赞,"[('支持', 'v'), ('赞', 'v'), ('n', 'eng'), ('红衣', 'n'), ('大叔', 'n'), ('赞赞', 'v'), ('赞', 'v')]",0.9999963807158361,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,山东,2024-09-30 16:59,大家一定认真对待装修污染当年自己房子装修也是半年就入住甲醛肯定超标十多年前还不重视室内装修污染结果梁山好汉身体不到一年就经常感冒身体一落千丈第一环保材料第二空房通风至少一年以上最后最好能务实不务虚尽量轻装修家具可以二手B太,"[('认真对待', 'i'), ('装修', 'v'), ('污染', 'vn'), ('当年', 't'), ('房子', 'n'), ('装修', 'v'), ('半年', 'm'), ('入住', 'v'), ('甲醛', 'nz'), ('肯定', 'v'), ('超标', 'v'), ('十多年', 'm'), ('前', 'f'), ('重视', 'v'), ('室内', 's'), ('装修', 'v'), ('污染', 'vn'), ('梁山', 'nr'), ('好汉', 'n'), ('身体', 'n'), ('不到', 'v'), ('一年', 'm'), ('感冒', 'v'), ('身体', 'n'), ('一落千丈', 'i'), ('第一', 'm'), ('环保', 'j'), ('材料', 'n'), ('空房', 'n'), ('通风', 'n'), ('至少', 'd'), ('一年', 'm'), ('务实', 'd'), ('务虚', 'v'), ('轻', 'a'), ('装修', 'v'), ('家具', 'n'), ('二手', 'm'), ('B', 'eng'), ('太', 'n')]",0.0006796665153926407,消极
7394850201397251339,来来来 聊天,孙燕姿,广东,2024-07-24 23:29,跟我生日差2天赞赞燕姿依旧是我最喜欢的歌手她的歌也是我最爱,"[('生日', 't'), ('差', 'n'), ('天赞赞', 'nr'), ('燕', 'nr'), ('姿', 'n'), ('依旧', 'z'), ('喜欢', 'v'), ('歌手', 'n'), ('歌', 'n'), ('爱', 'v')]",0.9969765104940778,积极
